supplement_id,name,vendor_code,class,external_ref_id,active,description,vendor,dosage_form,strength,unit,additional_object,additional_id,additional_nicknames,additional_type,additional_charge,additional_plan_ordering_instructions,additional_addedby,additional_dateupdated,additional_url_supplement_details,additional_inactive,additional_created
2549,MagSRT (JIG),,fullscript,6007e9bb-eed4-42ac-98f3-c754ebbb855c,True,,,,,,supplement,2549,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2549,False,2023-05-15 16:47:51
2550,MagSoothe Tart Raspberry Lemonade (JIG),,fullscript,b50ebdb9-3a9f-497a-a1d6-4cf4001d0ad2,True,,,,,,supplement,2550,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2550,False,2023-05-15 16:47:51
2551,Adrenal Cocktail (JIG),,fullscript,c915cab8-bb0e-43d9-8f5b-c4c218b023c9,True,,,,,,supplement,2551,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2551,False,2023-05-15 16:47:51
2552,MagSRT B-Free (JIG),,fullscript,8979065b-c555-4377-be7e-29e3f592fbc9,True,,,,,,supplement,2552,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2552,False,2023-05-15 16:47:51
2553,Pickleball Cocktail Jar (JIG),,fullscript,2de4e734-ae47-4592-8a01-8199a275a44c,True,,,,,,supplement,2553,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2553,False,2023-05-15 16:47:51
2554,Electrolyte Supreme Berry-Licious (JIG),,fullscript,d0eaff02-4036-40f7-9fbe-bdd0ea3b26a3,True,,,,,,supplement,2554,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2554,False,2023-05-15 16:47:51
2555,Electrolyte Supreme - Lemon Lime (JIG),,fullscript,a68acdb7-2528-44c6-8a5a-8771fb5f246f,True,,,,,,supplement,2555,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2555,False,2023-05-15 16:47:51
2556,Pickleball Cocktail Packets (JIG),,fullscript,b2c75eeb-b082-4592-b825-e7f2e83f3887,True,,,,,,supplement,2556,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2556,False,2023-05-15 16:47:51
2557,MagPure Glycinate (JIG),,fullscript,3da5e9dc-c4cc-4d6b-8f3a-d86dae5ba2ab,True,,,,,,supplement,2557,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2557,False,2023-05-15 16:47:51
2558,Alaskan Cod Liver Oil - Liquid (JIG),,fullscript,64a6367a-6932-44a3-9267-6e092b11e53e,True,,,,,,supplement,2558,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2558,False,2023-05-15 16:47:51
2559,Electrolyte Supreme - Fruit Punch Powder (JIG),,fullscript,7c1bd6ed-7169-46f0-8549-dfc790be10ea,True,,,,,,supplement,2559,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2559,False,2023-05-15 16:47:51
2560,Electrolyte Supreme - Fruit Punch Packs (JIG),,fullscript,729e120e-6469-42ac-9aab-7675f899de1e,True,,,,,,supplement,2560,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2560,False,2023-05-15 16:47:51
2561,Activated B w/SRT (JIG),,fullscript,c20c76de-5e56-4276-bb38-a0b79c8878a5,True,,,,,,supplement,2561,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2561,False,2023-05-15 16:47:51
2562,MagPure Malate (JIG),,fullscript,aa98d23f-74e7-45a7-91b9-c30da592b66c,True,,,,,,supplement,2562,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2562,False,2023-05-15 16:47:51
2563,CoQ10 w/SRT (JIG),,fullscript,00272de5-1127-44aa-abc1-4f6cb5ba8ded,True,,,,,,supplement,2563,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2563,False,2023-05-15 16:47:51
2564,Vitamin K2 + E Complex (JIG),,fullscript,98b37952-033b-49fb-85bc-5aff89856d62,True,,,,,,supplement,2564,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2564,False,2023-05-15 16:47:51
2565,Pureway-C Plus (JIG),,fullscript,74addaa4-4107-41cc-bf3d-079c468e44b3,True,,,,,,supplement,2565,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2565,False,2023-05-15 16:47:51
2566,Essential Blend Multi Mineral (JIG),,fullscript,69b2a26d-1566-41ea-a9eb-b945632f3af8,True,,,,,,supplement,2566,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2566,False,2023-05-15 16:47:51
2567,Brain Boost (JIG),,fullscript,4dce0f92-9811-4fe4-b6f2-dae3fc2ae651,True,,,,,,supplement,2567,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2567,False,2023-05-15 16:47:51
2568,Essential Blend Probiotics (JIG),,fullscript,3ab602a9-0c0e-470c-b84c-925ebbccd034,True,,,,,,supplement,2568,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2568,False,2023-05-15 16:47:51
2569,Curcumin C3 Complex (JIG),,fullscript,23b78e9a-10b7-4848-98ea-9e22bb902692,True,,,,,,supplement,2569,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2569,False,2023-05-15 16:47:51
2570,Adrenal Cocktail + Wholefood Vitamin C Packets (JIG),,fullscript,6ba6e097-4405-4bd9-9f5b-afb2f5768846,True,,,,,,supplement,2570,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2570,False,2023-05-15 16:47:51
2571,Complete Packets (JIG),,fullscript,57fc1936-ed64-436a-bd30-5f35a3079caf,True,,,,,,supplement,2571,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2571,False,2023-05-15 16:47:51
2572,Silver Immune Health (JIG),,fullscript,52374cb5-bb5d-4fad-b3b2-634dd55ee135,True,,,,,,supplement,2572,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2572,False,2023-05-15 16:47:51
2573,Vitamin C w/SRT (JIG),,fullscript,c4e6686c-a518-45e3-8b4a-43ce174ff76f,True,,,,,,supplement,2573,Jigsaw Health,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2573,False,2023-05-15 16:47:51
2574,Biofilm Defense (KRK),,fullscript,192d3e76-13c6-4f93-8389-293e41064e1d,True,,,,,,supplement,2574,Kirkman Professional,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2574,False,2023-05-15 16:48:35
2575,Folinic Acid - Extra Strength (KRK),,fullscript,4f50cca5-bced-41d2-9f65-655a64961109,True,,,,,,supplement,2575,Kirkman Professional,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2575,False,2023-05-15 16:48:35
2576,Original Epsom Salt Cream (KRK),,fullscript,85f8fcf5-ed3a-4a72-8d49-4fccc9ef31b6,True,,,,,,supplement,2576,Kirkman Professional,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2576,False,2023-05-15 16:48:35
2577,Magnesium Malate 800mg (KRK),,fullscript,7eacfad6-01e2-4dd9-85a3-919ffa1662d6,True,,,,,,supplement,2577,Kirkman Professional,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2577,False,2023-05-15 16:48:35
2578,Neuro-Mag Magnesium L-Threonate (LIF),,fullscript,8b14b9af-c1e4-434f-834c-4b9fa4d42284,True,,,,,,supplement,2578,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2578,False,2023-05-15 16:49:36
2579,Black Cumin Seed Oil (LIF),,fullscript,ffc885b7-031c-408c-bda2-9b4bf77c757e,True,,,,,,supplement,2579,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2579,False,2023-05-15 16:49:36
2580,Two Per Day (LIF),,fullscript,58e7b117-ba80-4210-a8f0-c8db32f78dd1,True,,,,,,supplement,2580,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2580,False,2023-05-15 16:49:36
2581,Super Omega-3 + EPA/DHA (LIF),,fullscript,907c50cb-cbac-49f5-964b-070c0de308cd,True,,,,,,supplement,2581,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2581,False,2023-05-15 16:49:36
2582,Inositol Caps 1000mg (LIF),,fullscript,e8a771b3-3106-4177-a9d7-4e3fe4fa1d61,True,,,,,,supplement,2582,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2582,False,2023-05-15 16:49:36
2583,Benfotiamine w/Thiamine (LIF),,fullscript,a8940605-06eb-4cb4-b014-e91ce06b0c87,True,,,,,,supplement,2583,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2583,False,2023-05-15 16:49:36
2584,Mega EPA/DHA (LIF),,fullscript,14e4258d-eed3-45d9-a6da-e15f41fc1de9,True,,,,,,supplement,2584,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2584,False,2023-05-15 16:49:36
2585,Mega Benfotiamine 250mg (LIF),,fullscript,feed7711-bc9b-426d-a014-9f1a6b6cea05,True,,,,,,supplement,2585,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2585,False,2023-05-15 16:49:36
2586,Super Omega-3 EPA/DHA (LIF),,fullscript,3cead12c-07ca-4028-91dd-f9302fbadb27,True,,,,,,supplement,2586,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2586,False,2023-05-15 16:49:36
2587,"Hair, Skin & Nails Collagen Plus Formula (LIF)",,fullscript,942d48c1-7776-41e7-b965-3ce0469f0185,True,,,,,,supplement,2587,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2587,False,2023-05-15 16:49:36
2588,Optimized Saffron (LIF),,fullscript,ee60ef3a-e782-449f-b0f4-e145b47ca23b,True,,,,,,supplement,2588,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2588,False,2023-05-15 16:49:36
2589,Vitamins D and K with Sea-Iodine (LIF),,fullscript,dd82f950-a9a0-45a3-9ed4-b8bbcb17ff5a,True,,,,,,supplement,2589,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2589,False,2023-05-15 16:49:36
2590,Magnesium Caps (LIF),,fullscript,04efa1bb-1a8b-461e-a445-3f709fede7c3,True,,,,,,supplement,2590,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2590,False,2023-05-15 16:49:36
2591,Macuguard Ocular Support with Saffron (LIF),,fullscript,fa1b66da-0e4a-4754-9927-327804cd22d2,True,,,,,,supplement,2591,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2591,False,2023-05-15 16:49:36
2592,"Vitamin D3 5,000IU (LIF)",,fullscript,f99d0635-5c59-46e7-a24b-4ec1b63fb3c0,True,,,,,,supplement,2592,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2592,False,2023-05-15 16:49:36
2593,Taurine 1000mg (LIF),,fullscript,23d67a7e-1d31-48d0-829a-e37cddf6f44e,True,,,,,,supplement,2593,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2593,False,2023-05-15 16:49:36
2594,Pregnenolone 50mg (LIF),,fullscript,d3feda83-6a9e-4b87-988d-a655ed117a2d,True,,,,,,supplement,2594,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2594,False,2023-05-15 16:49:36
2595,Super-Absorbable CoQ10 50mg (LIF),,fullscript,7aadf4d8-fb3e-417b-8759-30e295fd399d,True,,,,,,supplement,2595,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2595,False,2023-05-15 16:49:36
2596,Super Ubiquinol CoQ10 with PQQ (LIF),,fullscript,7d9b529f-1a19-4080-8b19-102bc00e6c99,True,,,,,,supplement,2596,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2596,False,2023-05-15 16:49:36
2597,Menopause 731 (LIF),,fullscript,6b521f16-522f-4f02-b4c1-154600654016,True,,,,,,supplement,2597,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2597,False,2023-05-15 16:49:36
2598,N-Acetyl-L-Cysteine (LIF),,fullscript,17c04b0e-6be1-4689-aecc-e83c0e7a53b7,True,,,,,,supplement,2598,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2598,False,2023-05-15 16:49:36
2599,DHEA Complete (LIF),,fullscript,64f01df9-4428-4829-a3ab-21ec3e0fe914,True,,,,,,supplement,2599,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2599,False,2023-05-15 16:49:36
2600,Gamma E Tocopherol/Tocotrienol (LIF),,fullscript,1f6753b7-d95f-42c0-a1f4-ebd7dbc1a0d9,True,,,,,,supplement,2600,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2600,False,2023-05-15 16:49:36
2601,Super K (LIF),,fullscript,9271603a-7771-4359-9d20-7972ed135b26,True,,,,,,supplement,2601,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2601,False,2023-05-15 16:49:36
2602,Curcumin Elite Turmeric Extract (LIF),,fullscript,c20a2390-88c5-45eb-9bab-c7ba98564871,True,,,,,,supplement,2602,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2602,False,2023-05-15 16:49:36
2603,Super Ubiquinol CoQ10 100mg (LIF),,fullscript,b23861ec-0936-4b1c-b17a-5ed3ca203513,True,,,,,,supplement,2603,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2603,False,2023-05-15 16:49:36
2604,Black Cumin Seed Oil and Curcumin Elite Turmeric Extract (LIF),,fullscript,b5a0cf60-0fbf-4eb8-8cf5-b81d96a5edac,True,,,,,,supplement,2604,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2604,False,2023-05-15 16:49:36
2605,Bone Restore w/Vitamin K2 (LIF),,fullscript,10177383-8575-479e-9eb8-c9dd3d0b1302,True,,,,,,supplement,2605,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2605,False,2023-05-15 16:49:36
2606,DHEA 25mg (LIF),,fullscript,08d06810-4aa9-413c-972e-800d1f14c37d,True,,,,,,supplement,2606,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2606,False,2023-05-15 16:49:36
2607,Optimized Resveratrol Elite (LIF),,fullscript,2ea67c0c-07c9-4269-aff9-0c6dce9c202c,True,,,,,,supplement,2607,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2607,False,2023-05-15 16:49:36
2608,Super Selenium Complex (LIF),,fullscript,30cc3240-e4d6-48a3-9463-bed54df37f40,True,,,,,,supplement,2608,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2608,False,2023-05-15 16:49:36
2609,B12 Elite (LIF),,fullscript,0a99bee2-0d91-4f86-9f46-5902cae8412d,True,,,,,,supplement,2609,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2609,False,2023-05-15 16:49:36
2610,DHEA 50mg (LIF),,fullscript,de65b266-14ee-4485-9eee-2475631cec3e,True,,,,,,supplement,2610,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2610,False,2023-05-15 16:49:36
2611,Bone Restore (LIF),,fullscript,4b6e1866-1586-4847-ba91-db0b43fec446,True,,,,,,supplement,2611,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2611,False,2023-05-15 16:49:36
2612,Fast-Acting Liquid Melatonin Citrus-Vanilla Flavor (LIF),,fullscript,98751a83-5982-4767-be13-724dd7cb4570,True,,,,,,supplement,2612,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2612,False,2023-05-15 16:49:36
2613,Ultra Prostate Formula (LIF),,fullscript,68a9ac34-a560-45dc-92a2-01cf91f8488c,True,,,,,,supplement,2613,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2613,False,2023-05-15 16:49:36
2614,Optimized Quercetin (LIF),,fullscript,d506fca2-4361-4af4-bed3-8493cc993d2d,True,,,,,,supplement,2614,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2614,False,2023-05-15 16:49:36
2615,Pyridoxal 5-Phosphate 100mg (LIF),,fullscript,2ac6224a-fdf2-47fc-b933-14352568ef58,True,,,,,,supplement,2615,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2615,False,2023-05-15 16:49:36
2616,TMG 500mg (LIF),,fullscript,adecccfa-43db-49e2-9fc1-9f077a662d01,True,,,,,,supplement,2616,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2616,False,2023-05-15 16:49:36
2617,DHEA 15mg (LIF),,fullscript,cb671a54-a84f-43e8-bbbf-898e1f51cfda,True,,,,,,supplement,2617,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2617,False,2023-05-15 16:49:36
2618,Melatonin 1mg (LIF),,fullscript,88afd5ad-a906-40b4-9265-bc3903a83e6a,True,,,,,,supplement,2618,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2618,False,2023-05-15 16:49:36
2619,Liquid Vitamin D3 2000IU (LIF),,fullscript,abd429c3-c01a-455f-b0fa-fb101b0f1469,True,,,,,,supplement,2619,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2619,False,2023-05-15 16:49:36
2620,Two-Per-Day Tablets (LIF),,fullscript,48aa6efd-eff3-4849-a454-3826982b32bf,True,,,,,,supplement,2620,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2620,False,2023-05-15 16:49:36
2621,Enhanced Super Digestive Enzymes (LIF),,fullscript,3ff7d5f2-69d2-4829-bdf5-bc0383b643c3,True,,,,,,supplement,2621,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2621,False,2023-05-15 16:49:36
2622,Buffered Vitamin C Powder (LIF),,fullscript,c52be311-ce8e-4269-8aa0-0404a34539dc,True,,,,,,supplement,2622,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2622,False,2023-05-15 16:49:36
2623,FLORASSIST Oral Hygiene (LIF),,fullscript,a9b60e21-48c4-40a9-b6c6-c4d2aae94592,True,,,,,,supplement,2623,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2623,False,2023-05-15 16:49:36
2624,Gastro-Ease (LIF),,fullscript,c19151c5-dd58-46e4-b6a3-7c27640c6ae7,True,,,,,,supplement,2624,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2624,False,2023-05-15 16:49:36
2625,PEA Discomfort Relief (LIF),,fullscript,c6b6044a-06c3-40a1-a437-38fd92e2b4dd,True,,,,,,supplement,2625,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2625,False,2023-05-15 16:49:36
2626,FLORASSIST GI with Phage Technology (LIF),,fullscript,3c206ec3-188a-4bcc-91c7-eceb2f14e444,True,,,,,,supplement,2626,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2626,False,2023-05-15 16:49:36
2627,Enhanced Super Digestive Enzymes w/Probiotics (LIF),,fullscript,e8cdaae0-1532-4bfd-a7aa-ae923e1dec10,True,,,,,,supplement,2627,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2627,False,2023-05-15 16:49:36
2628,Branched Chain Amino Acids (LIF),,fullscript,fb2bafcb-8b73-4694-b6f8-d8c83c200f5c,True,,,,,,supplement,2628,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2628,False,2023-05-15 16:49:36
2629,Magnesium (Citrate) (LIF),,fullscript,46776a09-e0b8-41f8-9217-8b903703f613,True,,,,,,supplement,2629,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2629,False,2023-05-15 16:49:36
2630,Triple Action Thyroid (LIF),,fullscript,25ec2d48-d6ea-4cf9-917f-d0edcf08dcdb,True,,,,,,supplement,2630,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2630,False,2023-05-15 16:49:36
2631,Melatonin IR/XR 1.5mg (LIF),,fullscript,e7cdfc20-a1d4-407f-8365-d36ad86dd6d5,True,,,,,,supplement,2631,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2631,False,2023-05-15 16:49:36
2632,DHEA 100mg (LIF),,fullscript,4461ff8a-5dc1-4afe-b30d-a355f1087d7f,True,,,,,,supplement,2632,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2632,False,2023-05-15 16:49:36
2633,Only Trace Minerals (LIF),,fullscript,374bdb9a-4641-491b-beb1-1b067b174dc0,True,,,,,,supplement,2633,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2633,False,2023-05-15 16:49:36
2634,Melatonin 3mg (LIF),,fullscript,30b6e9d8-4630-4ed5-84de-dea803bd3a03,True,,,,,,supplement,2634,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2634,False,2023-05-15 16:49:36
2635,Quick Brain Nootropic (LIF),,fullscript,64b17211-f904-4416-a539-31c551bc8242,True,,,,,,supplement,2635,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2635,False,2023-05-15 16:49:36
2636,Super Omega-3 EPA/DHA Easy to Swallow (LIF),,fullscript,4b2efdc1-1294-498a-ac7c-200acc9a5f24,True,,,,,,supplement,2636,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2636,False,2023-05-15 16:49:36
2637,Super Omega-3 EPA/DHA w Sesame Lignans & Olive Ext EC (LIF),,fullscript,2686d85b-9ba1-4ab1-ab6c-f82f48d8dc28,True,,,,,,supplement,2637,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2637,False,2023-05-15 16:49:36
2638,Mega Green Tea Extract (decaffeinated) (LIF),,fullscript,5c18f9e6-7565-4c90-a59c-324fc39acded,True,,,,,,supplement,2638,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2638,False,2023-05-15 16:49:36
2639,BioActive Folate &amp; Vitamin B12 (LIF),,fullscript,7c2d9930-d735-4f13-b29a-c2e5ae70d25b,True,,,,,,supplement,2639,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2639,False,2023-05-15 16:49:36
2640,Optimized Carnitine (LIF),,fullscript,f9525b56-7030-4794-ae3a-d784efcb617b,True,,,,,,supplement,2640,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2640,False,2023-05-15 16:49:36
2641,Calcium D Glucarate 200mg (LIF),,fullscript,7e870ad4-6d1d-4274-b58c-a38cc9d1e0e6,True,,,,,,supplement,2641,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2641,False,2023-05-15 16:49:36
2642,FLORASSIST Mood Improve (LIF),,fullscript,5a05dc11-6737-430a-916c-0708daae8071,True,,,,,,supplement,2642,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2642,False,2023-05-15 16:49:36
2643,"Vitamin D3 7,000IU (LIF)",,fullscript,656af712-606e-4740-afed-89c0dda72664,True,,,,,,supplement,2643,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2643,False,2023-05-15 16:49:36
2644,Cognizin CDP-Choline (LIF),,fullscript,1d3226bf-1de1-4053-ae53-cb8e612903bd,True,,,,,,supplement,2644,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2644,False,2023-05-15 16:49:36
2645,Optimized Folate (L-Methylfolate) (LIF),,fullscript,bb34db68-0250-45cb-ab56-20e11ce93720,True,,,,,,supplement,2645,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2645,False,2023-05-15 16:49:36
2646,PQQ 20mg (LIF),,fullscript,77122900-04fb-42bd-8766-8dc671bc187e,True,,,,,,supplement,2646,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2646,False,2023-05-15 16:49:36
2647,Vitamin B3 Niacin 500mg (LIF),,fullscript,95549dec-4300-4d21-959d-c30ef82b3e83,True,,,,,,supplement,2647,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2647,False,2023-05-15 16:49:36
2648,Advanced Olive Leaf Vascular Support (LIF),,fullscript,ba10e34a-a109-4109-a630-0886319807ba,True,,,,,,supplement,2648,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2648,False,2023-05-15 16:49:36
2649,Astaxanthin with Phospholipids 4mg (LIF),,fullscript,f8497251-08b0-494c-9a35-cf2c6780b32b,True,,,,,,supplement,2649,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2649,False,2023-05-15 16:49:36
2650,FLORASSIST Heart Health (LIF),,fullscript,47687b27-a428-466f-af5b-371f2ac4d9a6,True,,,,,,supplement,2650,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2650,False,2023-05-15 16:49:36
2651,L-Taurine Powder (LIF),,fullscript,9079fec9-efd1-442a-b0d0-89b735d5ef84,True,,,,,,supplement,2651,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2651,False,2023-05-15 16:49:36
2652,Mega Green Tea Extract (LIF),,fullscript,333b1207-68e3-46af-b1cc-1c4b7eed2ce0,True,,,,,,supplement,2652,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2652,False,2023-05-15 16:49:36
2653,Tart Cherry Extract w/Standardized Cherry/Pure (LIF),,fullscript,d1c90fc5-126c-450d-a69c-2e1a48c087c6,True,,,,,,supplement,2653,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2653,False,2023-05-15 16:49:36
2654,DHEA (dehydroepiandrosterone) 25mg (LIF),,fullscript,6bba2584-d16a-4a27-b537-6d0fa6d0f80c,True,,,,,,supplement,2654,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2654,False,2023-05-15 16:49:36
2655,Homocysteine Resist (LIF),,fullscript,e9162efc-0446-4561-b63d-336bad6d819f,True,,,,,,supplement,2655,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2655,False,2023-05-15 16:49:36
2656,Bifido GI Balance (LIF),,fullscript,94a2919c-e6d8-4ab3-8eb4-ac06cc2f2400,True,,,,,,supplement,2656,Life Extension,Supplement,0,,7,,https://rthmehr.md-hq.com/api/v1/supplements/2656,False,2023-05-15 16:49:36
